0
4.2158e-09
3.3725e-08
1.1381e-07
2.6976e-07
5.2681e-07
9.1021e-07
1.4451e-06
2.1568e-06
3.0702e-06
4.2105e-06
5.6027e-06
7.2718e-06
9.2425e-06
1.154e-05
1.4188e-05
1.7212e-05
2.0637e-05
2.4487e-05
2.8785e-05
3.3557e-05
3.8827e-05
4.4617e-05
5.0954e-05
5.7859e-05
6.5356e-05
7.3469e-05
8.2222e-05
9.1637e-05
0.00010174
0.00011254
0.00012408
0.00013637
0.00014944
0.0001633
0.00017799
0.00019351
0.00020989
0.00022716
0.00024533
0.00026443
0.00028447
0.00030548
0.00032747
0.00035047
0.00037449
0.00039956
0.00042569
0.0004529
0.00048121
0.00051064
0.00054121
0.00057293
0.00060582
0.0006399
0.00067518
0.00071169
0.00074943
0.00078842
0.00082869
0.00087023
0.00091308
0.00095724
0.0010027
0.0010496
0.0010977
0.0011473
0.0011982
0.0012505
0.0013043
0.0013594
0.001416
0.001474
0.0015335
0.0015944
0.0016568
0.0017207
0.001786
0.0018529
0.0019213
0.0019911
0.0020625
0.0021355
0.00221
0.002286
0.0023635
0.0024426
0.0025233
0.0026056
0.0026894
0.0027748
0.0028617
0.0029503
0.0030404
0.0031321
0.0032255
0.0033204
0.0034168
0.0035149
0.0036146
